mileage,age,engine,horsepower,num_previous_owners,price
28570,1,1.9,137,0,23430
156398,3,1.0,185,1,7285
30357,4,2.4,200,0,17692
30388,2,2.1,146,0,20182
143795,4,1.3,243,0,16076
56841,3,2.5,141,0,28911
33308,8,1.0,87,0,13633
43976,4,2.7,72,1,21104
126393,6,2.0,74,1,10434
136809,5,1.0,131,3,8065
27673,1,2.1,139,0,23917
47586,4,1.7,180,0,18259
52214,2,1.6,148,0,22853
24578,4,1.5,187,5,13798
47146,2,1.9,152,2,18572
49203,5,1.7,150,3,11939
108895,2,1.0,124,2,6827
114141,4,2.9,214,1,24390
38931,6,1.8,81,2,7649
42202,7,1.5,163,0,15466
78042,2,1.2,141,0,13630
32544,4,2.5,185,0,23851
74016,5,1.1,149,2,8364
46095,11,2.1,150,0,10904
24870,1,1.6,138,0,21074
25089,2,1.6,212,2,21727
134987,24,1.2,150,0,8071
43936,3,1.6,238,0,22166
154546,1,2.0,162,0,11594
34216,3,2.2,150,0,22956
60104,0,1.5,143,1,19984
261678,5,1.9,175,1,11337
23384,7,2.6,123,1,18597
12984,2,1.0,156,1,17734
120645,3,2.0,150,1,11746
27480,7,1.3,164,0,13739
48315,1,1.3,165,0,17432
32528,2,2.2,168,2,15787
59143,3,1.6,154,0,23713
25200,2,1.1,220,1,20296
43219,3,2.9,169,0,27774
67162,2,2.6,267,1,25968
24201,5,1.0,152,1,11555
30029,4,1.0,193,2,13081
38439,6,2.4,117,0,16929
18030,5,1.8,213,1,20916
36468,5,3.1,118,1,17521
53271,1,2.4,170,1,21118
37060,6,2.2,138,0,17957
40539,3,1.3,170,1,17656
48342,4,2.3,139,0,18753
30976,8,1.1,114,1,10918
79518,2,2.9,137,0,22091
133945,10,2.3,219,2,8945
35416,10,1.4,171,5,2088
68846,7,2.6,92,1,17961
41451,2,3.6,199,2,25858
63312,1,1.8,109,2,19558
146685,8,2.4,183,2,14125
69986,4,1.7,174,1,23571
14166,2,2.1,177,0,25068
67359,9,1.0,233,5,11146
116192,2,2.0,112,2,8271
41977,3,2.0,177,4,17674
98414,6,3.3,206,3,15005
30239,2,1.0,121,4,11872
17328,4,1.8,116,0,19571
54112,8,2.9,137,0,25468
14335,5,1.8,164,1,17742
41446,9,1.9,86,0,16251
120666,8,1.4,174,1,8546
12876,4,1.3,86,2,20834
20017,1,1.0,208,1,21293
23803,2,1.6,173,3,18822
46895,7,1.3,236,2,9998
37948,1,2.1,180,0,26191
130534,3,1.4,136,2,10413
95611,5,1.7,114,0,7951
69334,10,1.7,160,1,13737
54281,3,2.0,148,2,14596
64554,3,1.6,203,1,22670
26812,4,1.3,108,2,14020
89325,5,2.1,240,0,18040
22506,4,2.7,207,2,24332
87971,8,2.1,140,1,14028
112454,2,1.6,230,1,16494
56817,4,1.9,114,4,14192
43332,5,1.0,159,3,12197
64874,3,1.9,92,0,14982
6613,7,1.7,233,1,19739
60571,4,1.3,75,1,20067
45281,7,1.5,85,3,13939
47313,5,1.7,121,1,12018
80384,5,2.7,209,0,21848
46521,3,2.8,192,1,25732
22067,3,1.4,155,0,19726
44401,9,1.6,195,3,16576
51394,6,1.7,144,2,14869
53127,2,2.6,169,2,17575
54904,4,2.1,224,0,24487
101474,1,2.1,138,4,4504
22920,3,2.4,115,0,20989
55436,7,1.6,171,1,16378
120928,4,3.0,183,0,23078
14556,4,2.0,154,1,22516
55589,0,1.4,195,0,24459
32540,3,1.8,140,1,19240
37816,5,2.9,155,1,20352
26020,5,1.7,166,2,15491
43534,7,2.7,162,0,24556
177882,3,1.6,222,1,9660
20229,4,1.5,166,0,16687
21617,2,2.5,136,1,21670
19705,3,1.4,173,4,18685
164257,2,2.6,195,0,14499
35467,1,2.2,184,3,20214
48148,2,1.4,182,1,24059
36977,11,1.9,82,0,8899
25308,3,1.6,60,0,17851
41580,5,2.2,207,2,12574
273969,3,3.3,169,1,13358
129890,1,1.7,149,0,12855
26982,7,2.4,181,0,14565
77134,1,2.0,236,0,24287
27390,3,2.0,213,1,24846
14136,4,1.9,193,3,22954
100073,5,1.4,110,1,6577
110422,2,2.2,115,0,8624
101949,1,1.8,60,1,14823
35280,2,1.4,178,2,16249
43619,2,2.7,199,1,26371
82854,2,2.1,203,2,18102
64475,8,1.8,180,1,7853
37214,2,2.9,143,1,26450
15782,5,1.0,124,1,13089
53088,4,2.9,112,1,21458
104329,7,1.4,142,2,12108
21198,4,2.1,105,0,21767
76659,7,1.6,229,3,17601
61825,4,1.4,91,3,16051
82876,5,2.9,141,0,18174
90253,1,3.3,62,4,15435
30148,0,1.8,163,4,23283
15805,5,2.2,149,0,18239
33743,5,2.0,133,2,11646
91344,5,3.2,108,2,12602
33543,3,1.0,150,5,14318
30156,10,2.3,125,2,8117
13698,3,1.5,143,1,19259
167184,5,1.0,238,0,8731
87378,6,1.7,157,2,6790
84029,12,3.3,173,0,11903
96510,3,1.5,129,2,9243
73401,3,2.6,114,2,21208
41314,1,2.8,148,2,27068
43711,11,2.0,262,0,15656
36341,5,2.1,137,0,20666
309997,5,1.0,166,5,1500
72340,29,1.5,112,0,10058
35430,5,2.6,60,2,15838
67903,2,2.0,114,1,18840
24158,3,2.3,257,1,19547
140526,2,2.1,176,2,7321
30861,3,3.5,223,1,25706
69616,3,1.7,134,1,15080
103381,3,3.1,60,2,9964
64173,1,2.1,100,1,19381
52372,11,3.2,167,2,12765
49392,5,1.1,160,1,16630
47121,3,2.1,149,1,16774
32738,7,1.7,126,0,16954
35787,5,2.1,192,2,13831
138097,5,2.9,127,2,12693
45434,6,2.3,163,2,15553
28280,4,2.9,158,1,23054
34152,6,1.5,133,0,12758
105900,7,1.4,110,2,6374
78662,4,2.0,130,1,14458
72564,3,2.0,234,3,21472
40934,11,1.9,200,0,4245
73229,3,1.3,195,2,19570
31241,5,2.8,114,1,19958
40874,5,1.7,85,0,17553
96651,3,3.0,199,2,20425
90399,2,2.0,190,4,11039
24653,3,2.5,156,1,22111
26933,3,2.4,133,1,24421
52896,1,1.4,84,0,15535
164110,3,2.3,189,2,1500
12824,5,3.3,203,1,28221
59565,9,2.2,119,0,16073
18709,6,2.6,115,0,16260
31444,0,2.5,205,3,23261
37983,6,2.2,121,1,16008
36521,3,2.1,230,0,19725
33736,5,2.4,145,1,13534
49268,4,2.5,132,1,27876
33702,3,1.1,152,1,22930
17611,4,2.2,132,3,20326
84618,4,1.9,200,1,17123
83034,10,1.7,189,0,10426
88452,4,2.9,198,1,20035
16671,8,1.5,158,0,12663
60430,7,1.0,129,1,5966
78683,6,2.6,149,1,19286
23817,1,1.0,130,2,20604
49336,8,1.0,215,1,15489
45189,3,2.6,195,1,26874
177994,6,2.1,145,0,9124
188555,2,2.3,108,1,8205
15289,2,1.7,219,1,24535
280898,14,1.0,156,0,1500
25831,2,1.2,144,0,17228
97389,8,1.8,219,3,11923
96698,4,1.1,127,2,7879
24416,3,2.2,135,1,21979
69236,4,1.7,139,0,18210
45466,2,2.1,90,1,16597
72260,4,2.1,164,1,18565
57611,2,2.3,115,3,13599
113259,3,2.3,124,0,10006
51677,7,1.8,118,1,15831
43585,5,2.1,123,0,12926
105582,1,2.2,112,0,15454
73590,7,1.0,161,1,12908
81819,4,2.5,142,2,14428
30785,3,2.1,152,5,19494
23583,7,2.4,255,0,19146
32944,4,1.1,142,3,17918
31742,2,1.8,177,1,22527
84994,13,1.2,182,2,2094
97070,4,2.5,147,1,18605
43976,4,1.0,162,1,20445
133471,3,1.3,150,1,13588
127762,9,2.4,159,0,12428
58126,3,1.6,123,1,17122
27575,1,1.4,127,2,22515
147674,2,2.6,150,1,13433
46971,9,2.7,61,3,16152
53547,7,2.5,217,3,18940
38649,3,2.6,247,1,27082
26295,10,1.8,157,1,8346
17534,7,1.9,179,1,17933
76344,3,1.5,198,0,19371
28328,4,2.1,90,1,19355
417346,5,1.6,191,2,7138
22919,2,1.7,130,0,21100
20329,4,2.4,253,0,20525
70059,5,2.8,141,1,18708
142988,1,2.3,190,2,15262
51288,4,3.3,141,0,25376
73172,3,1.5,248,1,18825
13487,8,1.0,126,2,14574
30507,1,2.5,202,0,26026
23120,3,1.5,178,3,21113
13009,3,1.8,168,0,27191
53203,7,1.0,160,2,5770
10198,4,1.4,119,1,17430
19427,13,1.0,60,1,8959
33656,6,1.7,198,1,16930
27394,3,1.7,128,1,21189
64698,5,2.1,202,2,15757
60712,3,2.9,165,1,22625
91643,7,2.5,204,1,15069
83006,2,1.0,186,0,12108
108941,2,2.4,60,2,4943
48955,5,2.1,177,3,13397
60622,9,1.9,134,2,14479
70126,1,2.0,202,1,23668
54130,10,2.1,176,1,9652
37121,4,1.5,177,0,17786
38843,1,1.9,137,2,18853
27659,0,2.8,108,2,22329
65849,1,1.5,130,0,20029
45898,4,1.3,69,1,16752
30815,4,2.0,123,0,22110
30835,6,1.2,84,2,7079
21009,3,1.0,85,3,16848
97264,2,1.8,155,1,12883
51794,3,3.0,174,0,24669
26796,4,2.0,148,1,23256
86334,5,2.1,127,1,10884
33113,2,1.0,107,2,15714
18314,7,2.3,135,1,17859
100193,3,2.1,112,0,9983
33658,2,1.5,147,3,19057
36819,3,2.1,81,1,17546
50454,8,2.1,181,1,17595
109077,4,1.3,124,2,10045
49713,2,2.2,166,3,16883
21175,7,2.8,189,1,18984
71733,16,1.8,164,0,10008
34909,5,1.4,185,1,17083
183789,9,1.9,60,3,1644
48982,8,2.6,127,0,20441
10254,3,1.1,199,1,22133
62953,4,2.4,172,2,17556
191227,2,1.5,233,0,11762
147730,3,2.2,226,0,15120
176604,3,1.6,163,1,6394
24008,3,1.6,138,1,18937
92828,2,3.1,106,0,13914
29572,3,1.0,128,2,11516
57354,6,2.3,131,0,12867
20109,4,3.2,123,1,23846
31222,1,2.5,108,2,19782
30534,2,1.1,168,1,16170
91948,1,1.1,226,0,13298
85862,5,1.5,191,1,20489
59502,6,2.1,135,0,16734
19047,5,2.2,195,4,18593
39413,2,1.1,165,2,14437
29077,5,1.4,148,4,10845
90108,3,1.4,145,2,2949
111829,2,1.9,141,2,8403
102689,6,3.4,179,1,18133
28892,7,1.3,156,0,10136
7203,7,1.3,117,0,15992
14230,3,1.2,115,1,20140
132606,9,2.4,163,2,9383
37016,3,2.0,169,2,16482
28983,6,1.4,135,1,11261
154795,3,1.7,99,1,3602
118849,3,1.4,206,3,8388
49866,1,2.2,196,1,25154
39919,3,3.9,60,1,19463
44691,4,2.4,210,2,23805
57469,3,1.9,140,2,21687
150246,12,1.5,158,2,1500
65889,2,1.1,201,0,18168
81488,3,2.5,224,4,17386
111133,2,2.5,195,0,17141
21616,3,1.7,160,1,21029
83150,8,2.8,88,1,13637
39886,10,2.0,60,1,6817
8423,2,2.5,189,0,28051
11051,2,2.2,210,1,23972
24036,2,1.9,113,0,16959
71100,9,1.3,137,2,11892
53085,8,1.9,124,1,13206
55773,4,2.6,123,1,20810
192078,1,1.6,198,2,8927
20163,2,2.3,159,2,16833
48088,4,1.2,139,1,15337
60663,6,2.5,269,1,25684
29278,1,2.2,85,0,19569
50002,3,1.2,174,1,22828
15995,11,1.8,102,0,13126
131522,3,2.7,142,2,11208
30420,10,1.1,156,1,11579
203206,6,1.3,188,2,2848
47919,2,2.0,138,2,22573
100673,3,3.5,133,3,13555
47225,4,1.5,137,1,20466
47977,2,2.3,101,1,18107
32571,2,2.2,178,2,19504
53283,11,1.6,162,2,8787
61242,2,2.1,169,1,17755
28311,8,1.7,146,1,16229
44912,3,1.7,141,2,20291
31982,4,1.0,202,0,16083
245184,6,2.0,195,1,12201
46036,3,2.6,213,1,26892
144590,6,2.0,166,1,11387
42747,1,2.8,210,0,27163
58776,5,2.4,131,0,19590
19439,1,2.0,140,3,25546
35848,3,1.6,203,0,23940
56804,7,1.7,187,0,15982
148776,6,1.0,136,1,10968
57261,2,1.8,102,0,18933
129133,2,2.1,140,1,10263
76765,2,3.2,119,2,21343
153151,5,2.4,227,1,12085
47036,1,1.4,184,1,25518
261229,4,1.0,115,1,7321
34899,5,1.9,102,2,9277
28666,3,2.6,114,0,26528
21014,6,1.8,124,0,18860
250626,5,2.4,142,0,7760
86995,3,1.9,200,2,20481
38797,1,2.5,106,0,25999
117514,4,1.0,253,2,13317
79331,2,3.1,107,2,17429
194131,3,1.2,86,5,1500
16589,5,2.6,225,2,22761
40710,10,1.8,209,3,9604
35462,4,1.9,141,3,16282
12313,6,1.8,167,0,18242
102973,1,2.2,168,0,16684
40567,5,2.3,156,0,14312
82268,4,2.7,91,0,16441
255720,9,3.0,60,1,7097
38281,3,2.2,111,2,19132
36504,3,3.2,231,1,25754
53266,8,2.1,233,2,17189
97838,4,2.8,138,1,23522
32968,2,2.3,106,1,25288
31518,20,1.6,162,1,12460
102747,2,2.1,169,1,12923
63898,4,2.4,177,0,17348
11715,5,2.0,60,1,16221
20789,5,2.3,292,3,18414
140205,3,2.6,200,2,17230
64948,4,2.0,141,2,16750
28752,3,1.0,117,2,15511
43508,2,3.2,194,5,22833
49477,16,1.8,172,4,12406
82044,3,1.4,154,3,16529
18943,6,1.2,170,3,18265
27209,3,1.8,144,3,19637
59341,3,1.6,168,2,17461
45711,3,1.5,182,1,22276
73152,1,1.5,165,3,19519
20730,4,2.4,163,0,19374
62943,3,3.4,212,1,29805
105251,9,2.6,78,0,15184
68924,2,2.8,114,2,21487
54034,3,1.7,151,2,18919
45838,2,2.1,117,1,18275
27326,10,2.3,132,3,3070
46611,2,1.5,207,3,16549
118396,6,1.7,143,2,11833
45101,8,2.6,67,0,14708
26295,4,2.8,130,2,21131
34732,1,2.0,152,1,19491
56420,1,1.2,151,3,17233
37742,7,1.8,175,2,14739
68851,2,1.0,171,0,20439
70685,5,2.1,143,1,18100
91334,4,2.2,96,2,11043
132785,5,1.8,130,2,10666
98430,5,2.2,121,0,7566
25489,2,2.3,137,4,15751
26043,2,2.2,181,0,22813
46488,6,1.2,168,1,13872
35745,3,1.8,187,1,23899
22096,0,2.3,132,1,24052
35983,6,3.1,217,2,20613
35166,2,1.8,180,3,18275
30629,5,2.4,155,1,14314
39298,10,2.6,177,0,11665
111850,4,1.9,119,0,11832
56357,8,2.8,60,2,17787
276583,4,2.8,122,0,17944
55235,11,3.0,183,0,12787
40012,2,2.3,153,1,19760
49162,4,3.7,143,6,15853
58661,6,1.6,111,2,10388
66481,3,3.5,61,0,21479
209755,8,2.5,214,3,10123
27126,3,2.9,140,3,16909
89440,15,1.8,130,1,10697
56694,16,2.6,119,1,13447
16321,5,3.0,206,1,20918
84077,6,1.2,189,3,9990
119054,9,1.9,106,2,8977
26902,2,1.0,202,1,20114
48715,2,1.9,143,2,16940
14650,9,1.4,122,1,15945
20309,5,1.8,136,1,17439
102091,3,4.0,114,1,10624
35366,4,3.2,90,3,18466
22557,1,1.0,184,3,22118
57562,3,2.4,140,1,17821
34006,2,2.6,177,1,24105
35257,7,1.8,162,2,13184
82250,8,2.1,174,2,10199
21737,6,2.2,60,0,11567
26010,5,1.1,110,2,7653
54603,1,1.3,175,3,20897
96624,6,2.1,92,0,12915
116624,6,2.1,166,1,12038
30774,9,1.5,87,0,15983
94481,15,1.4,150,0,3772
28313,1,1.9,222,2,21784
176018,3,2.6,184,1,12046
22167,2,1.9,66,0,18048
124235,4,3.1,188,1,20858
30960,4,1.5,232,2,22151
200640,3,2.1,275,3,5032
74155,8,1.8,171,0,15370
24071,2,2.4,88,0,20052
34010,2,1.5,169,0,22475
84696,2,3.3,221,2,22720
102421,3,1.0,141,0,11281
46653,2,3.2,196,2,22448
50577,4,2.1,112,3,12597
83353,4,2.4,166,1,15833
53758,2,2.9,60,5,18889
19821,7,2.6,107,0,22708
27747,4,1.5,149,1,18154
57790,8,2.4,133,2,11069
114787,3,3.3,91,0,11058
151931,4,1.4,127,1,6950
84598,3,3.5,164,0,15677
59940,4,2.3,146,1,18062
82798,6,1.7,152,4,8679
30738,3,1.4,182,3,16715
44034,6,1.8,134,0,14194
27532,2,1.0,211,0,17606
20452,7,1.7,105,0,12717
61912,3,1.8,236,0,20692
55818,7,1.2,200,1,16763
79328,4,2.5,133,0,22987
71845,11,1.8,136,2,16497
58095,2,1.6,159,1,18939
72376,1,1.8,176,3,22874
47577,3,2.2,199,1,20194
65448,1,2.1,89,2,18334
29486,1,1.5,169,0,26975
63499,6,2.1,60,2,13793
78267,4,2.0,142,1,14873
30675,3,1.2,215,1,16893
50832,3,1.8,86,6,13739
31681,3,2.4,78,0,16047
33909,12,2.4,159,1,6999
22304,2,1.8,212,1,21649
118900,2,2.5,164,0,10724
103360,7,1.3,64,1,7736
71410,3,1.3,74,1,17044
194957,15,1.8,154,3,2801
42938,3,3.0,96,1,21519
409312,7,2.1,156,1,10957
41803,8,1.8,158,2,15069
58608,3,3.1,127,2,23424
37106,2,1.8,231,3,18589
63616,6,3.6,176,1,24084
87985,6,1.6,204,0,13612
45263,1,1.3,191,4,22171
170025,2,1.9,143,1,9185
57953,0,1.8,141,1,22874
59239,6,1.4,136,0,14094
25944,3,3.8,180,2,22450
65706,4,2.2,120,2,15052
44630,1,2.3,227,2,24797
32023,2,1.7,116,3,18340
28466,3,1.6,159,0,15723
318136,2,2.7,139,1,9463
40764,4,1.0,129,3,17540
17678,6,1.2,247,1,22574
30068,17,1.8,130,1,11713
47282,4,2.9,136,1,19286
71873,8,1.7,120,1,11963
72283,2,2.3,151,2,17165
78718,1,2.0,145,3,24347
31213,3,2.9,99,2,18952
62212,1,1.0,130,2,21046
26549,4,2.5,177,2,21252
31769,2,1.9,196,2,20711
25786,1,2.6,151,0,24179
21335,12,1.4,152,3,6575
103253,3,2.0,133,0,7660
79382,1,1.9,127,1,25417
97116,7,1.3,108,2,5502
50388,2,1.1,79,4,8002
84437,8,1.6,118,2,5474
14286,2,2.1,190,0,22986
89694,3,1.5,130,2,12754
55491,5,1.8,134,0,16641
76037,6,1.0,133,1,12402
63960,7,1.7,206,0,20094
24564,4,2.7,108,1,21276
17177,6,2.5,162,0,24926
29779,7,1.9,146,0,12998
72797,5,2.2,153,1,11831
79464,4,1.4,160,2,14241
18815,1,3.1,152,1,26238
24667,6,3.4,185,1,17448
29546,4,2.1,148,2,18974
38173,3,3.8,228,1,25179
18893,9,1.5,152,0,18414
18116,1,1.1,73,1,22008
27576,12,1.5,178,0,7125
52071,4,1.8,167,0,21434
21452,5,3.6,151,3,15016
45203,3,1.8,138,1,17697
102845,1,1.4,60,0,4569
19707,4,1.4,62,1,18996
42424,5,2.8,224,1,17497
100441,6,2.7,123,2,10689
36578,3,1.7,193,0,17971
32808,1,1.0,77,1,17988
110685,1,1.2,102,1,10161
39563,15,3.2,180,0,17429
106207,2,2.5,145,1,14588
66189,10,2.0,174,1,13634
38561,2,3.3,149,2,22918
68581,4,3.4,140,2,19336
61347,6,2.0,119,3,11402
100169,2,2.0,96,0,13156
33394,11,1.6,213,1,15458
50455,4,1.8,220,2,22160
46954,5,1.0,103,1,14478
80250,3,1.0,100,3,12162
23917,6,1.0,134,1,13857
99895,11,2.8,165,2,10074
67943,4,1.0,141,1,21477
19499,12,3.4,172,2,14998
114208,3,1.5,147,0,11510
234184,7,3.2,144,0,6549
98842,6,1.7,258,0,11663
133104,2,1.0,126,5,9317
52039,5,2.9,223,2,21731
15320,4,3.0,215,1,27418
13482,2,1.4,172,1,20855
58603,5,1.8,63,2,7994
32390,4,1.4,151,3,14959
25843,4,1.9,126,1,15134
46914,4,2.1,150,0,18761
75426,4,1.8,102,0,19760
17730,3,1.0,184,2,20653
35802,4,1.6,194,2,23292
141055,3,2.5,202,2,15796
23093,22,1.9,132,0,3763
90114,1,1.8,102,0,17436
34915,3,1.3,165,4,12348
71829,3,1.6,229,2,20775
105675,15,3.0,153,1,11344
82363,2,1.2,170,0,15202
92634,5,2.5,139,0,15790
21892,5,2.0,127,2,13474
106890,5,2.2,179,5,6065
26987,9,1.5,145,2,20317
58787,9,1.8,168,0,17668
58733,3,2.0,172,3,18789
68843,5,1.6,165,1,20554
62060,1,2.2,175,0,20570
27155,4,2.3,111,2,19000
19055,2,3.5,108,4,19852
90277,4,2.2,148,0,16945
55830,1,1.0,149,0,21531
109596,5,2.8,126,2,7938
47509,1,1.9,160,2,17720
18331,4,3.4,190,0,31166
96402,2,3.0,203,0,15959
37825,2,1.6,213,2,24893
62280,8,2.5,90,1,20975
31156,6,1.6,97,1,13359
154973,8,2.0,136,1,5808
26539,11,2.5,153,1,18711
38707,2,2.8,139,1,28427
52850,11,2.6,125,4,9533
22821,1,2.1,136,1,25925
61781,7,3.7,171,2,21205
151499,3,1.7,90,1,7206
34775,2,1.0,255,0,20902
64640,6,1.0,150,4,8318
7153,7,3.0,197,0,20774
47702,7,1.9,123,3,9929
39374,5,2.1,175,1,21027
27640,4,1.6,154,0,19647
104507,6,1.7,188,0,10278
39012,5,1.4,141,2,14236
43293,6,2.3,219,0,16372
37645,5,1.9,82,3,10332
12813,7,2.3,192,2,22930
22194,1,2.2,155,0,19323
96063,4,1.7,104,3,13707
11192,1,1.0,237,2,22632
28669,5,1.0,233,1,14113
37056,12,4.1,60,0,8140
166131,3,3.0,157,0,10358
83953,4,2.9,181,0,18745
33189,7,1.5,169,2,16048
122168,1,2.0,218,1,15922
29191,3,1.4,208,2,16958
99346,5,1.1,161,2,6658
18935,0,1.6,252,2,30136
103910,2,2.9,192,6,14599
36890,8,2.6,134,2,15816
23862,8,1.3,125,1,9351
42108,5,1.8,205,2,10930
59524,7,2.5,114,1,21263
34671,5,1.6,131,0,17202
72241,6,2.1,139,2,16286
32594,3,2.3,166,1,19679
75679,4,2.3,141,1,21245
66806,3,2.2,90,3,18767
46974,9,1.5,202,2,15385
35991,11,1.6,131,2,7534
54506,10,1.2,240,0,8759
72054,3,1.0,163,0,18955
207577,2,1.9,207,4,5608
94617,9,2.6,178,3,14323
97070,6,1.0,209,2,9548
425899,5,2.2,175,2,5706
70345,3,2.5,160,2,24278
68820,5,1.0,199,3,10034
80242,2,1.8,261,1,16566
24190,6,3.2,137,1,16395
35927,10,2.4,185,1,11178
34395,11,1.0,149,1,9258
77136,6,2.5,172,0,17487
43394,1,1.5,151,2,23302
54000,5,2.5,60,1,20456
104947,16,1.5,140,2,6234
89698,2,2.0,194,2,18626
43773,4,1.6,115,0,16162
30668,10,2.0,191,0,9501
108520,6,1.6,158,2,12026
84265,19,1.8,141,1,6633
15924,2,1.2,190,0,18966
39371,2,2.3,180,3,22462
55042,9,2.1,168,1,16786
84556,2,1.0,195,1,17105
92695,3,2.7,159,0,13584
59798,4,1.9,75,3,19949
73841,8,2.1,132,2,13070
51271,6,2.5,68,0,19587
30586,5,2.2,179,2,13412
40827,3,2.8,190,1,25121
49676,9,1.8,192,1,18154
47845,50,2.7,172,3,18648
13096,6,2.1,193,0,18190
37114,4,2.4,79,0,17876
50987,2,2.3,145,0,20829
40257,3,2.9,86,2,16542
41242,3,2.5,133,3,16054
68981,3,1.7,222,4,15670
23034,4,1.6,199,2,21887
15683,13,2.0,179,3,16661
38417,9,1.5,141,2,11422
83690,4,1.3,105,0,9608
159737,2,1.0,158,0,8076
84752,9,1.0,199,1,10056
17539,4,3.4,168,0,25610
41661,1,1.5,78,2,22487
58667,6,3.3,154,2,21356
55509,8,2.3,63,1,15225
71504,1,2.0,186,0,19301
25798,2,1.0,118,1,13393
51300,4,2.0,94,0,20621
65790,6,3.3,186,2,19874
87375,3,3.1,175,3,17305
27889,2,2.2,160,3,17438
38499,6,1.2,248,1,19217
7385,3,1.3,178,2,23159
31728,6,1.4,120,0,12585
33959,2,2.9,173,2,20972
24011,1,3.1,137,1,25421
55046,7,2.1,207,2,19067
47138,5,1.8,162,2,17668
10082,7,3.1,167,0,22995
57002,3,1.3,85,2,12726
25595,2,2.0,152,0,22266
68870,10,2.3,147,1,14467
19984,1,1.4,103,2,16456
50061,9,1.6,140,3,13118
40206,9,1.5,169,0,18959
60607,7,3.0,149,2,18154
53492,2,3.3,86,1,20358
41002,2,2.1,137,0,19572
16724,3,1.8,128,0,22266
17430,2,1.6,158,0,19422
32574,2,2.0,153,0,19816
48737,6,1.6,131,0,15848
32023,6,1.9,129,0,13642
75936,2,2.3,153,2,16141
40317,6,1.7,193,2,13945
24946,5,1.9,162,1,13432
40349,11,1.9,214,1,14546
57417,6,1.8,200,1,14540
61538,8,1.7,217,1,17982
182565,5,2.5,211,0,11894
30692,8,1.0,220,1,13834
46563,2,3.1,98,3,23868
66057,4,2.1,179,1,20043
48223,4,2.4,204,2,17946
34529,3,2.5,212,3,21947
16572,5,1.5,115,1,17797
34283,6,1.4,179,1,16436
23118,5,1.3,153,0,16766
14637,4,1.8,233,0,24070
28085,2,2.5,87,1,21040
23553,8,1.6,115,1,14777
73765,5,2.4,68,1,13457
74664,2,1.0,156,1,15749
26037,3,1.7,251,0,26186
40857,1,2.8,148,0,26495
13349,4,1.9,154,1,23456
34681,3,1.4,174,0,19281
64814,3,1.5,144,2,18829
87330,11,1.0,166,0,2969
29758,2,1.3,167,1,17993
102364,6,2.7,111,2,19031
16966,16,1.6,145,1,16817
20468,8,1.7,183,0,16882
80560,4,1.0,191,1,14312
157910,2,1.0,208,2,1500
69244,1,2.8,165,2,24206
47655,3,2.4,166,2,18283
10544,2,1.1,183,0,20196
11899,2,1.6,123,2,19070
53668,3,2.0,121,0,20186
38152,4,1.2,144,0,14819
22604,5,1.0,92,1,12441
51321,2,1.9,168,3,18264
53135,2,2.4,197,3,17204
94948,4,2.4,118,5,15725
53939,3,2.6,169,0,25939
115829,13,1.0,121,2,1500
49295,5,2.0,104,1,15413
45218,1,1.8,242,3,20286
103261,5,1.9,104,2,7461
24713,6,1.9,92,0,17078
351552,4,1.5,159,2,10648
63747,2,1.0,162,7,15037
63996,12,2.8,180,0,17867
70796,2,2.2,240,0,23728
182406,6,1.0,115,2,1784
85370,5,2.3,123,2,12031
15937,6,1.7,222,0,15937
130931,12,1.7,192,1,6591
38614,6,1.5,186,3,14837
52839,3,2.4,123,4,16559
20020,8,1.4,200,0,14187
70851,3,1.2,186,3,12619
31071,4,2.8,158,1,18928
52581,2,1.9,123,2,17019
40180,2,1.9,154,4,14925
188623,4,2.5,224,3,13445
196335,5,1.5,100,1,2806
50643,1,1.7,114,0,21754
51266,6,2.2,121,2,16385
37744,2,1.0,131,2,15764
106319,9,2.2,149,2,13759
38939,3,1.5,193,2,18355
36499,2,2.6,170,1,25208
97247,4,2.4,152,0,19440
33630,2,2.3,162,2,17965
47742,9,1.0,178,0,14404
16205,4,1.9,74,4,15283
80252,4,1.2,198,1,16921
190728,6,2.0,112,0,8115
81215,2,1.0,130,0,14278
136388,2,1.0,165,1,8876
27111,5,2.8,146,1,15630
57839,2,2.3,171,1,20008
25331,2,1.8,156,0,19200
41796,7,1.4,136,2,12169
84166,6,1.2,218,1,12331
52642,2,2.1,181,2,22861
18235,3,1.8,163,0,20648
19525,2,3.1,181,1,22991
18642,13,1.9,118,0,9183
69148,7,2.0,247,2,15325
207882,3,1.0,101,1,5235
127226,6,1.7,155,2,7406
13001,1,2.1,137,0,21700
132555,2,1.7,135,3,10084
94417,4,1.7,129,0,17493
16618,5,2.2,115,2,11576
39646,4,3.1,203,3,19159
105542,5,2.1,95,0,8383
72063,4,2.8,194,0,26463
19606,4,2.4,179,3,21728
75170,3,2.8,132,0,21085
10979,3,1.6,173,2,23038
41941,5,1.9,142,0,15570
108724,5,1.9,100,1,10231
49656,5,2.4,100,2,8464
34570,2,2.6,179,1,22443
91358,2,2.1,177,2,15202
96986,5,2.6,160,0,15459
122642,10,1.6,132,0,4068
90403,4,2.6,141,1,18774
104502,3,2.7,135,2,13347
81882,5,2.5,71,2,14338
59034,2,2.1,152,1,21112
52190,9,2.5,173,1,18498
41519,5,1.4,153,0,16768
20980,2,2.1,229,2,22406
